Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,,S,X,Y,Z
1557501661678364,-8.473992,-0.278786,3.297983,-0.011737,0.228951,0.278431,39.761495,24.903080,-10.522688,4635495234594144300.000000,-0.550499,-0.378424,-0.408406,0.622054,-7.239575,3.347404,0.981659,-2.093446,1.869687,2.118291,-4.986843,-42.764943,2.149338,4635492442865401900.000000,-0.317273,-0.175871,0.899310,-0.244232,-2.855967,-9.938357,-0.099622,-2.796303,1.334498,-1.182134,29.390105,36.752133,-8.716118,4635491798620307500.000000,-0.301355,0.727893,0.348732,-0.507684,-10.518417,2.777693,-1.977412,0.264321,-0.908109,0.419110,34.201482,12.235480,32.099713,4635491798620307500.000000,0.619804,-0.086872,0.762074,0.165948,-11.491839,1.876663,1.551597,2.284609,-0.817432,-2.739762,47.053123,-2.916037,-16.157649,4635493194484678700.000000,0.112123,0.749648,0.037367,-0.651199
1557501661686697,-8.439359,-0.176960,3.503410,-0.041306,0.192810,0.275762,39.905983,24.951952,-10.766930,4635495234594144300.000000,-0.550730,-0.379469,-0.408352,0.621247,-6.900022,3.067070,0.883920,-2.091524,1.835372,2.017010,-5.843643,-42.599369,1.422083,4635492442865401900.000000,-0.323450,-0.167594,0.899324,-0.241884,-3.260335,-10.064655,-0.052623,-2.786256,1.299631,-1.178571,29.219335,36.988561,-7.661804,4635491798620307500.000000,-0.297397,0.732288,0.356496,-0.498217,-9.709776,0.115494,0.068071,0.296227,-0.994922,0.312407,34.307667,12.194487,31.647388,4635491798620307500.000000,0.621503,-0.087527,0.760865,0.164798,-12.214796,1.323215,1.065534,2.469875,-0.919254,-2.751506,46.655301,-2.079167,-16.263470,4635493194484678700.000000,0.096921,0.747602,0.038902,-0.655885
1557501661695030,-8.518738,-0.345832,3.908297,-0.015525,0.166977,0.269712,39.981240,24.864519,-10.734466,4635495234594144300.000000,-0.550948,-0.380495,-0.408182,0.620538,-6.392730,2.722683,0.459932,-2.186001,1.849091,1.899995,-6.588640,-42.350235,0.609087,4635492442865401900.000000,-0.329840,-0.159525,0.899231,-0.239042,-3.860440,-9.992678,0.172987,-2.540344,1.294042,-1.108673,29.133886,37.428839,-6.457672,4635491866492540900.000000,-0.293989,0.736346,0.363478,-0.489131,-10.438852,1.094796,-1.894474,0.234341,-0.994077,0.278779,34.475592,12.247705,31.268993,4635491824674621400.000000,0.623189,-0.088457,0.759597,0.163778,-12.961674,0.561829,0.456076,2.661309,-0.981036,-2.732506,46.459496,-1.299227,-16.483687,4635493194484678700.000000,0.081161,0.745263,0.039813,-0.660614
1557501661703363,-8.478126,-0.360304,4.050964,0.052514,0.186920,0.262229,40.066693,24.705823,-10.555380,4635495234594144300.000000,-0.551004,-0.381715,-0.407892,0.619930,-5.455939,1.489622,-1.229406,-1.905406,1.901660,1.990670,-7.235586,-42.276644,-0.296426,4635492314335902700.000000,-0.336122,-0.151369,0.898743,-0.237423,-5.053965,-8.464361,-0.490817,-2.600765,1.213518,-0.990285,28.901837,37.890049,-5.202324,4635492109596969000.000000,-0.289988,0.740378,0.370258,-0.480267,-9.457134,-1.201256,0.116432,0.297373,-1.035760,0.208286,34.675747,12.203721,30.890575,4635491905994489900.000000,0.625067,-0.089425,0.758233,0.162412,-13.538011,-0.252355,-0.131157,2.855216,-0.984513,-2.658886,46.058446,-0.355708,-16.868412,4635493194484678700.000000,0.064981,0.742778,0.039944,-0.665179
1557501661711696,-8.280817,0.024274,3.757957,0.064073,0.194945,0.267741,40.123742,24.559302,-10.457723,4635495234594144300.000000,-0.551040,-0.382990,-0.407581,0.619315,-5.596796,-0.731098,0.532592,-0.980389,1.580450,1.976571,-7.926382,-42.154943,-0.946619,4635492228117037100.000000,-0.341533,-0.141276,0.898269,-0.237716,-7.019526,-9.097420,-0.345919,-3.066706,1.205067,-1.149965,28.584468,38.184853,-4.085194,4635492228117037100.000000,-0.284807,0.744577,0.378401,-0.470428,-9.024621,-0.763995,-0.981352,0.295822,-0.984130,0.069493,34.963869,12.309890,30.485534,4635491905994489900.000000,0.626864,-0.090879,0.756941,0.160694,-13.499086,-0.991542,-0.565627,3.041228,-0.950450,-2.529360,45.053361,0.920161,-17.310563,4635493194484678700.000000,0.048561,0.740239,0.039149,-0.669444
1557501661720029,-8.056886,0.284783,3.473325,0.094695,0.160829,0.281636,40.054518,24.461693,-10.374266,4635495234594144300.000000,-0.551119,-0.384270,-0.407089,0.618775,-6.980103,-4.811551,3.232712,-0.079325,0.668919,1.201756,-8.595479,-41.979044,-1.013496,4635492228117037100.000000,-0.342804,-0.139773,0.897124,-0.241078,-9.164191,-9.988880,0.478351,-3.441920,1.089019,-1.058613,28.367365,38.270210,-2.857872,4635492228117037100.000000,-0.278039,0.748973,0.387046,-0.460358,-7.889538,-3.612354,-3.417021,0.485246,-1.035901,0.140738,35.104801,12.460069,30.000198,4635491905994489900.000000,0.628838,-0.091588,0.755657,0.158607,-12.940782,-1.362242,-0.793471,3.205584,-0.904288,-2.356339,43.898290,1.931918,-17.489583,4635493194484678700.000000,0.032097,0.737669,0.037355,-0.673364
1557501661728362,-8.060941,0.453415,3.187586,0.105598,0.045789,0.288903,40.076864,24.288801,-10.378279,4635495234594144300.000000,-0.551393,-0.385290,-0.406292,0.618421,-8.752166,-4.401339,9.701292,-0.135560,0.005251,0.752135,-9.040293,-42.022490,-0.932665,4635492228117037100.000000,-0.342067,-0.140512,0.896718,-0.243196,-10.785369,-6.966252,3.032496,-4.177243,0.873618,-0.894917,27.954122,38.517059,-1.427125,4635492228117037100.000000,-0.268240,0.753862,0.396726,-0.449830,-11.407023,5.135560,-3.341714,0.071224,-0.953720,0.269493,35.210973,12.486312,29.527084,4635491932032793600.000000,0.630300,-0.093039,0.754357,0.158151,-11.989504,-1.794017,-1.125779,3.410349,-0.852385,-2.184250,43.467838,2.435600,-17.784812,4635493194484678700.000000,0.015472,0.735073,0.034445,-0.676935
1557501661736695,-8.083329,0.870856,3.876381,0.056805,-0.018307,0.333443,40.137943,24.071008,-10.479964,4635495234594144300.000000,-0.551967,-0.386106,-0.405401,0.617985,-6.086287,3.306136,14.546297,-1.806968,0.140454,0.745410,-9.364974,-42.003475,-1.577839,4635492292363727900.000000,-0.342839,-0.138721,0.897796,-0.239125,-10.508346,-7.036035,4.759116,-4.205221,0.711410,-0.786855,27.145817,39.208466,0.324287,4635492499483925500.000000,-0.257800,0.758417,0.406169,-0.439738,-8.544841,-1.088560,-1.717920,-0.018099,-0.896661,-0.062957,35.402574,12.306915,29.060285,4635492013368672300.000000,0.631750,-0.095812,0.753014,0.157106,-11.387274,-2.244357,-1.482036,3.634288,-0.766269,-2.022307,43.749955,2.509310,-18.260851,4635493194484678700.000000,-0.001397,0.732526,0.030397,-0.680059
1557501661745028,-8.204940,0.722468,2.954345,0.024949,-0.106117,0.325267,40.152125,23.973416,-10.616440,4635495234594144300.000000,-0.552717,-0.386607,-0.404402,0.617655,-6.272635,2.123934,19.699921,-1.934378,-0.604992,0.529080,-9.599619,-41.805857,-2.554734,4635492335491219500.000000,-0.341159,-0.138227,0.899912,-0.233800,-12.203099,-7.982309,7.476396,-2.604891,0.456412,-0.308190,26.533011,39.920933,1.627032,4635492657613766700.000000,-0.251054,0.761431,0.411350,-0.433574,-7.757292,-5.701133,-1.706833,0.262440,-0.923559,0.030362,35.679654,12.104194,28.563467,4635492013368672300.000000,0.633320,-0.097543,0.751813,0.155463,-11.177479,-2.220844,-1.708577,3.807349,-0.681840,-1.837066,43.850374,2.435155,-18.721623,4635493194484678700.000000,-0.018275,0.730002,0.025275,-0.682733
1557501661753361,-8.722364,0.540979,3.154045,0.003701,-0.305118,0.317728,40.249734,23.828901,-10.532963,4635495198948802600.000000,-0.553815,-0.386533,-0.403011,0.617627,-7.321331,-16.078679,27.757394,1.005519,-1.391965,0.109982,-9.566017,-41.800336,-2.486672,4635492335491219500.000000,-0.336141,-0.140856,0.900519,-0.237138,-17.424725,-4.416433,8.900473,-0.870914,0.448497,0.113740,26.380199,40.350686,2.139571,4635492657613766700.000000,-0.249017,0.763289,0.412038,-0.430819,-9.570160,-1.059509,-2.275705,0.277143,-0.905886,0.084091,35.977074,12.090146,28.019667,4635492013368672300.000000,0.634794,-0.099086,0.750682,0.153932,-10.746379,-2.185212,-1.885260,3.891585,-0.551927,-1.632226,43.391506,2.344315,-18.990128,4635493194484678700.000000,-0.034831,0.727623,0.019264,-0.684821
