Format=7,6257,,,Waist,,,,,,,,,,,6260,,,Right Wrist,,,,,,,,,,,6271,,,Left Wrist,,,,,,,,,,,6280,,,Right Foot,,,,,,,,,,,6283,,,Left Foot,,,,,,,,,,
Time,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,,Accelerometer,,,Gyroscope,,,Magnetometer,,,Barometer,Orientation,,,
1557512867471749,-9.872458,0.281434,1.895549,-0.837101,-0.280865,0.122044,38.553450,-15.615739,-27.753765,4635486966782099500.000000,0.437246,-0.514714,0.233729,0.699469,-4.339673,9.697453,1.358950,-0.576530,1.278715,-0.244363,32.567118,-29.765578,-5.582829,4635483745556627500.000000,-0.543223,-0.757550,0.126886,0.339008,-2.677897,-4.904121,7.043376,-0.805047,-0.568876,0.710810,26.196718,38.649600,-19.400523,4635485141420998700.000000,-0.630938,-0.100726,-0.413254,0.648839,-14.071626,6.015383,-3.343913,-1.042570,0.068349,-0.220396,37.929789,30.066833,-4.840066,4635483530808262700.000000,-0.023091,-0.749443,-0.339394,0.567991,-9.242720,7.126198,-5.375562,-0.153969,1.638763,0.677933,45.904675,-18.357178,13.645962,4635484604550086700.000000,0.626480,-0.418178,0.574742,0.319879
1557512867480082,-9.574543,-0.072705,1.112686,-0.784412,-0.136165,0.094085,38.389619,-15.601062,-27.495745,4635487168619276300.000000,0.435738,-0.515415,0.231525,0.700625,-4.502304,9.758492,1.371582,-0.586905,1.202948,-0.285679,33.106694,-29.695410,-5.295039,4635483745556627500.000000,-0.545100,-0.758163,0.122420,0.336256,-2.651374,-5.065480,7.067791,-0.830213,-0.512394,0.670742,25.619159,39.166418,-19.150419,4635485141420998700.000000,-0.633955,-0.098425,-0.413907,0.645829,-18.364790,-1.359965,-1.897435,-0.899205,0.028755,-0.536452,37.769311,30.100505,-4.404507,4635483530808262700.000000,-0.024446,-0.748609,-0.343256,0.566712,-9.349492,7.219553,-5.258634,-0.006220,1.692726,0.954987,45.179968,-18.498689,14.303615,4635484604550086700.000000,0.621198,-0.417904,0.580917,0.319382
1557512867488415,-10.728690,-0.671332,1.176779,-0.511763,-0.279707,0.249542,38.081766,-15.601062,-27.570653,4635487181530464300.000000,0.434497,-0.515048,0.230189,0.702105,-4.660987,9.811245,1.412552,-0.584891,1.121283,-0.321538,33.388091,-29.332834,-5.171167,4635483745556627500.000000,-0.546861,-0.758662,0.118026,0.333833,-2.485842,-5.150037,7.080294,-0.846390,-0.440545,0.636433,26.008333,38.829058,-18.923854,4635485141420998700.000000,-0.636797,-0.096181,-0.414805,0.642787,-11.613095,-2.616303,0.662739,-0.700822,0.214168,-0.550741,37.600213,30.321780,-4.162544,4635483530808262700.000000,-0.024881,-0.748200,-0.346708,0.565130,-9.821642,7.395805,-5.407880,0.151063,1.747325,1.282655,44.520944,-18.467042,14.952144,4635484604550086700.000000,0.615586,-0.416448,0.587985,0.319216
1557512867496748,-11.537765,-0.673613,2.262494,-0.309852,-0.570534,0.359941,37.913547,-15.601062,-27.828910,4635487181530464300.000000,0.433637,-0.513357,0.229147,0.704213,-4.786563,9.893187,1.502772,-0.572724,1.038008,-0.351752,33.304044,-28.852836,-5.043905,4635483745556627500.000000,-0.548487,-0.759067,0.113739,0.331726,-2.369431,-5.266150,7.026705,-0.852877,-0.358823,0.612805,26.502272,38.428905,-18.692821,4635485141420998700.000000,-0.639486,-0.094054,-0.415946,0.639687,-8.031024,0.665017,0.297830,-1.189593,0.469932,-0.446719,37.464520,30.434466,-4.062935,4635483530808262700.000000,-0.026715,-0.748475,-0.351004,0.562021,-12.482606,7.163579,-5.511417,0.109749,1.738093,1.491961,43.936449,-18.665740,15.588085,4635484577365119000.000000,0.609597,-0.414522,0.595294,0.319668
1557512867505081,-11.516002,-0.120817,3.077204,-0.272921,-0.620667,0.291099,37.823692,-15.532237,-28.200676,4635487181530464300.000000,0.433099,-0.511514,0.227969,0.706264,-4.896430,9.932898,1.678866,-0.551594,0.960831,-0.390733,33.526155,-28.691326,-4.818981,4635483745556627500.000000,-0.549941,-0.759415,0.109532,0.329935,-2.349174,-5.376010,6.893031,-0.845141,-0.287026,0.592043,26.192687,38.619419,-18.388553,4635485141420998700.000000,-0.641913,-0.092143,-0.417248,0.636679,-14.060107,-0.015245,-1.168964,-0.872212,0.330755,-0.473096,37.441517,30.309391,-3.826744,4635483530808262700.000000,-0.027699,-0.748403,-0.354615,0.559799,-11.969718,6.660432,-6.128512,0.118960,1.785833,1.748687,43.268063,-19.047068,16.053310,4635484389801721900.000000,0.603097,-0.411961,0.603115,0.320648
1557512867513414,-11.041233,0.224290,1.805825,-0.118733,-0.561499,0.194919,37.520267,-15.608120,-28.303819,4635487181530464300.000000,0.433130,-0.509649,0.227155,0.707854,-5.105617,9.854052,1.894652,-0.519062,0.876651,-0.437420,33.928966,-28.786727,-4.670253,4635483745556627500.000000,-0.551178,-0.759725,0.105411,0.328495,-2.428066,-5.503728,6.752203,-0.809769,-0.228202,0.564899,26.022260,38.706438,-18.076531,4635485141420998700.000000,-0.644101,-0.090459,-0.418610,0.633811,-7.828307,-1.008048,3.007072,-0.909544,0.393295,-0.408280,37.293447,30.395005,-3.303990,4635483530808262700.000000,-0.028857,-0.748553,-0.358111,0.557308,-12.241614,5.481184,-5.233007,0.195876,1.797939,1.913147,42.544944,-19.364432,16.454711,4635484389801721900.000000,0.596315,-0.408935,0.611162,0.321967
1557512867521747,-11.504315,1.230622,2.306246,-0.063785,-0.671993,0.157948,37.202907,-15.544445,-28.481027,4635487181530464300.000000,0.433488,-0.507390,0.226223,0.709554,-5.361962,9.781644,2.023331,-0.477677,0.784377,-0.490555,34.108318,-28.668348,-4.647090,4635483745556627500.000000,-0.552160,-0.760013,0.101389,0.327444,-2.501911,-5.626400,6.683705,-0.751183,-0.170578,0.541216,26.303921,38.551889,-17.807682,4635485089067547600.000000,-0.646120,-0.089023,-0.419979,0.631048,-11.585675,0.232248,-0.376730,-1.171341,0.517576,-0.274826,37.220371,30.518338,-2.964291,4635483530808262700.000000,-0.030954,-0.749142,-0.361804,0.554009,-12.191428,4.888381,-4.049445,0.212319,1.819863,1.999752,41.868700,-19.729713,16.955545,4635484389801721900.000000,0.589311,-0.405627,0.619356,0.323384
1557512867530080,-11.180410,1.236632,2.469997,-0.133149,-0.610089,0.189071,37.103455,-15.390908,-28.847665,4635487181530464300.000000,0.433546,-0.505406,0.225259,0.711240,-5.552102,9.691430,2.083951,-0.424468,0.686759,-0.551892,34.289163,-28.258661,-4.675852,4635483745556627500.000000,-0.536276,-0.754658,0.134359,0.353337,-2.556693,-5.735963,6.671498,-0.691234,-0.109721,0.529881,26.268322,38.746490,-17.551326,4635485086400267300.000000,-0.647941,-0.087907,-0.421347,0.628420,-11.364008,-1.375762,0.826122,-1.268555,0.314824,-0.383418,37.220371,30.422277,-2.767034,4635483546360961000.000000,-0.033407,-0.749064,-0.366022,0.551194,-9.523831,7.058924,-6.109621,0.315601,2.014829,2.190694,41.103078,-20.406942,17.603734,4635484389801721900.000000,0.581635,-0.401780,0.628402,0.324630
1557512867538413,-10.996979,1.072360,1.973399,-0.111696,-0.483192,0.267478,36.960651,-15.679562,-28.939331,4635487181530464300.000000,0.433282,-0.503685,0.224741,0.712783,-5.694212,9.565042,2.132769,-0.361734,0.590341,-0.619585,34.471403,-27.935963,-4.637999,4635483745556627500.000000,-0.536625,-0.755163,0.130549,0.353156,-2.629629,-5.917544,6.665242,-0.643531,-0.046730,0.525035,26.099428,38.948788,-17.289034,4635485141420998700.000000,-0.649564,-0.087107,-0.422751,0.625907,-7.493274,-2.077610,3.509068,-1.040518,0.364928,-0.199607,37.195617,30.297177,-2.406695,4635483638182445100.000000,-0.035493,-0.749394,-0.369140,0.548530,-12.253531,6.473985,-2.947288,0.386351,1.701117,2.253926,40.527839,-20.925400,18.090446,4635484376244635600.000000,0.574723,-0.397114,0.636795,0.326322
1557512867546746,-10.894910,1.142328,1.275766,-0.212381,-0.479340,0.282413,36.802711,-16.008388,-29.012569,4635487181530464300.000000,0.432762,-0.502139,0.223964,0.714432,-5.803668,9.472133,2.115409,-0.289340,0.495279,-0.689013,34.795564,-28.014492,-4.482022,4635483745556627500.000000,-0.536586,-0.755716,0.126836,0.353386,-2.786483,-6.179529,6.653341,-0.598779,0.010586,0.518186,26.260095,38.756229,-17.062142,4635485141420998700.000000,-0.651052,-0.086560,-0.424192,0.623458,-6.755755,1.800043,1.591922,-1.553264,0.562921,-0.012862,37.038861,30.336828,-1.590750,4635483638182445100.000000,-0.039300,-0.750362,-0.372863,0.544412,-8.156444,9.114000,-2.343294,0.438018,1.736374,2.439110,39.924867,-21.261461,18.578917,4635484282427539500.000000,0.567462,-0.391822,0.645552,0.328215
1557512867555079,-10.235267,0.975460,0.797123,-0.413658,-0.300968,0.283059,36.712829,-15.649841,-29.028467,4635487181530464300.000000,0.431649,-0.501484,0.222907,0.715895,-5.851687,9.374064,2.058303,-0.210602,0.400934,-0.751205,35.413549,-28.345730,-4.352888,4635483745556627500.000000,-0.536149,-0.756329,0.123252,0.354005,-3.006535,-6.376997,6.652730,-0.545996,0.043087,0.508545,26.506395,38.599808,-16.837361,4635485141420998700.000000,-0.652449,-0.086210,-0.425586,0.621091,-16.502485,-1.237588,-5.252400,-1.805398,0.326482,-0.105156,36.988589,30.142821,-0.923755,4635483653720393700.000000,-0.044050,-0.750572,-0.377388,0.540629,-7.562465,7.546814,-1.713824,0.432234,1.523942,2.440097,39.213952,-21.810735,19.152604,4635484282427539500.000000,0.560670,-0.386192,0.653702,0.330423
1557512867563412,-10.399774,0.539723,-0.103211,-0.454310,-0.220174,0.393529,36.558456,-15.395930,-29.040682,4635487181530464300.000000,0.430053,-0.501035,0.222110,0.717416,-5.818189,9.446213,1.988998,-0.139908,0.316356,-0.805605,35.811079,-28.360115,-4.329694,4635483672788523000.000000,-0.535359,-0.756992,0.119788,0.354971,-3.112888,-6.474961,6.778318,-0.489384,0.069991,0.508852,26.665092,38.528392,-16.568798,4635485141420998700.000000,-0.653773,-0.086082,-0.426904,0.618809,-15.019273,-7.004871,0.495999,-1.207092,0.133651,-0.514884,37.074032,29.775326,-0.643018,4635483745556627500.000000,-0.046306,-0.749780,-0.381795,0.538441,-8.257847,5.913109,-0.434226,0.630880,1.400445,2.463459,38.556183,-22.349274,19.703229,4635484282427539500.000000,0.554415,-0.379808,0.661777,0.332297
1557512867571745,-11.801569,0.971770,0.575799,-0.359697,-0.459785,0.500975,36.330912,-15.610858,-29.029936,4635487181530464300.000000,0.428521,-0.499605,0.221365,0.719557,-5.707519,9.596630,1.924029,-0.092506,0.246381,-0.856495,35.550592,-27.663709,-4.366718,4635483638182445100.000000,-0.534302,-0.757671,0.116387,0.356243,-3.136690,-6.596111,6.986442,-0.426528,0.113702,0.513258,26.823778,38.340258,-16.341906,4635485246102128600.000000,-0.655002,-0.086245,-0.428173,0.616605,-6.876079,-8.295713,4.424612,-0.871390,0.445343,-0.348440,37.145365,29.639576,-0.323464,4635483745556627500.000000,-0.047389,-0.749999,-0.384979,0.535768,-6.012829,10.613179,-5.249531,0.521499,1.353924,2.398117,37.823826,-22.823877,20.106135,4635484282427539500.000000,0.548124,-0.373740,0.669395,0.334348
1557512867580078,-12.234303,1.299393,2.148938,-0.429875,-0.428129,0.447119,36.167832,-15.774669,-29.281685,4635487181530464300.000000,0.426978,-0.498439,0.220356,0.721590,-5.573237,9.635576,1.904355,-0.064186,0.188463,-0.909593,35.281718,-26.810802,-4.349368,4635483638182445100.000000,-0.533041,-0.758341,0.112986,0.357798,-3.274779,-6.772659,7.133850,-0.365429,0.160701,0.518438,26.946771,38.298738,-16.164746,4635485356169363500.000000,-0.656133,-0.086704,-0.429409,0.614476,-8.167170,-2.036718,-0.019999,-1.270596,0.508686,-0.159758,37.122568,29.637811,0.225907,4635483745556627500.000000,-0.050037,-0.750565,-0.388466,0.532206,-7.927055,4.569072,-3.955330,0.453072,1.148943,2.385661,37.111455,-23.380842,20.592842,4635484282427539500.000000,0.542240,-0.367530,0.676342,0.336838
1557512867588411,-12.107040,1.283970,1.339527,-0.481933,-0.183114,0.357926,35.928801,-15.795649,-29.550248,4635487181530464300.000000,0.425368,-0.498179,0.219439,0.722998,-5.496871,9.656453,1.953978,-0.045757,0.138338,-0.962612,35.437330,-26.220279,-4.292275,4635483638182445100.000000,-0.531611,-0.758989,0.109554,0.359615,-3.494794,-6.938209,7.249652,-0.319863,0.206653,0.531228,27.026263,38.380077,-15.952218,4635485356169363500.000000,-0.657192,-0.087426,-0.430646,0.612372,-10.274596,-3.544315,0.156143,-0.993389,0.192603,-0.211728,37.038894,29.615029,0.736360,4635483745556627500.000000,-0.052212,-0.750385,-0.391426,0.530078,-8.711060,2.699486,-1.271451,0.841583,0.915137,2.334623,36.546927,-23.981992,21.035094,4635484282427539500.000000,0.537610,-0.360213,0.683143,0.338435
1557512867596744,-12.522112,1.591603,0.730977,-0.479919,-0.214890,0.330399,35.696155,-15.865230,-29.474531,4635487181530464300.000000,0.423874,-0.497842,0.218414,0.724417,-5.456312,9.767511,2.052035,-0.025392,0.086653,-1.012781,35.477856,-25.789875,-4.289132,4635483638182445100.000000,-0.530008,-0.759613,0.106106,0.361691,-3.755842,-7.173605,7.407409,-0.281933,0.256717,0.546674,27.224420,38.189729,-15.683982,4635485356169363500.000000,-0.658182,-0.088406,-0.431915,0.610270,-6.400535,-6.886581,3.094898,-0.883973,0.327048,-0.049485,36.999150,29.496063,1.017155,4635483745556627500.000000,-0.054182,-0.750778,-0.393659,0.527665,-6.007104,5.427784,-0.347076,0.812346,0.771736,2.260692,36.035603,-24.482219,21.265730,4635484282427539500.000000,0.533382,-0.352928,0.689391,0.340126
1557512867605077,-12.411511,1.324504,0.822046,-0.522773,-0.265093,0.364132,35.682240,-15.949949,-29.640796,4635487181530464300.000000,0.422234,-0.497394,0.217240,0.726033,-5.386611,9.955344,2.145357,-0.010922,0.033248,-1.064084,35.400679,-25.502829,-4.239115,4635483638182445100.000000,-0.528249,-0.760196,0.102631,0.364036,-4.097030,-7.509465,7.614625,-0.233617,0.313302,0.565326,27.470743,37.918058,-15.492437,4635485356169363500.000000,-0.659093,-0.089695,-0.433207,0.608180,-8.903912,-1.548112,-0.028449,-1.223471,0.471709,0.171532,37.170164,29.191043,1.364852,4635483745556627500.000000,-0.057461,-0.751758,-0.395970,0.524181,-7.817026,5.744155,-1.052651,0.451741,0.545972,2.197343,35.429714,-24.726341,21.654787,4635484282427539500.000000,0.529304,-0.346271,0.694463,0.343009
1557512867613410,-12.287972,1.145543,0.898953,-0.599829,-0.235975,0.393484,35.751091,-15.725577,-29.927180,4635487181530464300.000000,0.420320,-0.497138,0.215946,0.727703,-5.292893,10.138053,2.247344,0.006995,-0.013645,-1.124381,35.749188,-25.254358,-4.170206,4635483638182445100.000000,-0.526310,-0.760755,0.099093,0.366648,-4.516758,-7.815254,7.792711,-0.172243,0.364733,0.585099,27.587795,37.842949,-15.442365,4635485356169363500.000000,-0.659933,-0.091316,-0.434474,0.606121,-12.304783,-4.785929,-0.995089,-1.257390,0.281986,0.113484,37.389635,28.990822,2.068927,4635483745556627500.000000,-0.061030,-0.752199,-0.398480,0.521234,-6.708614,6.328954,-2.503590,-0.000498,0.420673,1.944330,34.723524,-24.987403,21.977843,4635484282427539500.000000,0.525251,-0.341137,0.698190,0.346796
1557512867621743,-12.165913,0.940238,0.582088,-0.537308,-0.087350,0.460471,35.457171,-15.492931,-29.864445,4635487181530464300.000000,0.418201,-0.497157,0.215241,0.729118,-5.244852,10.300687,2.307593,0.033423,-0.058886,-1.192812,36.298520,-24.940116,-4.291101,4635483638182445100.000000,-0.524151,-0.761312,0.095475,0.369533,-4.992819,-8.030591,7.944825,-0.108185,0.407511,0.611089,27.821603,37.694275,-15.263956,4635485356169363500.000000,-0.660729,-0.093268,-0.435682,0.604086,-15.385085,-13.051431,-3.352705,-0.900777,0.516861,-0.239069,37.452312,28.980375,2.518728,4635483745556627500.000000,-0.062323,-0.752638,-0.401371,0.518221,-9.678397,-1.220991,-3.781732,-0.211143,0.169170,1.628314,34.319447,-25.356573,21.879931,4635484282427539500.000000,0.522054,-0.337000,0.700572,0.350841
1557512867630076,-13.019084,1.191652,0.010814,-0.301098,-0.290808,0.517853,35.220095,-15.547828,-29.675733,4635487181530464300.000000,0.416576,-0.496091,0.215016,0.730839,-5.187358,10.517271,2.294598,0.067328,-0.109158,-1.265480,36.690731,-24.499073,-4.374582,4635483638182445100.000000,-0.521739,-0.761872,0.091784,0.372714,-5.439172,-8.242495,8.193039,-0.031581,0.449662,0.645763,28.182818,37.424773,-15.076143,4635485303861177300.000000,-0.661498,-0.095598,-0.436797,0.602071,-8.809966,-8.583187,5.366598,-0.378642,0.334981,0.058517,37.462884,28.945137,2.913165,4635483730059190300.000000,-0.062924,-0.753309,-0.402148,0.516569,-8.680624,5.516996,3.345338,-0.417932,-0.453322,1.623034,34.151534,-25.670972,21.527459,4635484282427539500.000000,0.520364,-0.332401,0.701254,0.356335
1557512867638409,-12.649610,1.495370,1.513029,-0.274216,-0.265269,0.493146,35.206150,-15.850542,-29.904933,4635487181530464300.000000,0.415053,-0.495076,0.214861,0.732438,-5.122393,10.794450,2.200108,0.105809,-0.160042,-1.332660,36.950199,-23.961251,-4.225372,4635483638182445100.000000,-0.519065,-0.762437,0.088046,0.376177,-5.919609,-8.535143,8.510728,0.062794,0.489291,0.675314,28.422891,37.270146,-15.206961,4635485248795181100.000000,-0.662223,-0.098339,-0.437767,0.600125,-6.718458,-7.383936,2.748983,-0.493870,0.815582,0.068547,37.558987,28.736227,3.486906,4635483638182445100.000000,-0.063102,-0.754993,-0.403263,0.513208,-15.657086,2.200396,1.674393,-1.479195,-0.122160,1.210654,33.930365,-26.058573,21.207180,4635484241915787300.000000,0.516816,-0.331779,0.700465,0.363555
1557512867646742,-12.301236,1.467830,1.141022,-0.167042,-0.334035,0.450192,35.045542,-15.881097,-30.184204,4635487181530464300.000000,0.413933,-0.493702,0.214818,0.734010,-5.102695,11.079161,2.069766,0.134480,-0.203734,-1.392408,37.182141,-23.498920,-4.167053,4635483638182445100.000000,-0.516174,-0.762990,0.084254,0.379884,-6.498598,-8.727340,8.708870,0.168389,0.504769,0.695662,28.623181,37.119630,-15.255535,4635485248795181100.000000,-0.662917,-0.101445,-0.438503,0.598302,-8.137285,-6.356796,-2.123838,-0.444494,0.829931,0.403644,37.768056,28.748543,4.093432,4635483638182445100.000000,-0.063814,-0.757271,-0.403215,0.509790,-13.227122,3.533324,-12.744593,-1.196197,0.497213,1.204013,33.765458,-26.501031,21.048559,4635483960304992300.000000,0.511830,-0.331485,0.701387,0.369058
